#	$Id: observatories.dat,v 2.0 2001/09/14 19:05:06 garyb Exp $	
# File with data on observatories
500    0:00:00     0:00:00    -6378137.  Geocenter
894 +221:33:08.64 +35:42:59.35 1076.1 Kiyosato
895 +219:16:46.92 +38:07:19.47  265.7 Hatamae
896 +221:37:55.92 +35:41:47.83  973.6 Yatsugatake South Base Observatory
898 +221:48:42.12 +34:43:17.10  215.7 Fujieda
900 +224:00:36.22 +34:52:08.51   38.9 Moriyama
901 +222:54:44.28 +35:09:40.60   75.4 Tajimi
904 +224:52:48.00 +34:26:15.50 1060.1 Go-Chome and Kobe-Suma
906 +214:19:58.80 -35:44:00.97 3787.3 Cobram
908 +222:45:11.88 +36:26:28.59    3.3 Toyama <http://www.tsm.toyama.toyama.jp/tao/index-j.htm>
909 +122:07:41.88 +47:45:10.63   18.0 Snohomish Hilltop Observatory
910 +353:04:23.88 +43:33:24.26 1199.4 Caussols-ODAS <http://earn.dlr.de/odas/>
911 +77:04:36.12 +41:55:37.47  108.5 Collins Observatory, Corning Community College
912 +71:45:56.88 +41:30:55.66   92.6 Carbuncle Hill Observatory, Greene
914 +71:59:21.12 +42:20:22.05  359.4 Underwood Observatory, Hubbardston
915 +98:07:15.96 +29:37:28.10  247.8 River Oaks Observatory, New Braunfels
916 +87:18:59.04 +39:17:42.94  106.2 Oakley Observatory, Terre Haute <http://www.rose-hulman.edu/observatory/>
917 +122:26:52.08 +46:57:06.38   34.8 Pacific Lutheran University Keck Observatory
918 +102:07:50.16 +43:47:54.63  759.4 Badlands Observatory, Quinn <http://sdspacegrant.sdsmt.edu/bo.htm>
919 +111:40:54.12 +32:34:29.99  202.2 Desert Beaver Observatory
920 +77:39:52.92 +42:53:01.89   69.2 RIT Observatory, Rochester
921 +105:31:39.00 +32:48:56.26 2154.2 SW Institute for Space Research, Cloudcroft
922 +87:10:00.12 +34:29:28.90  151.1 Timberland Observatory, Decatur
923 +75:22:12.00 +39:51:41.31   47.4 The Bradstreet Observatory, St. Davids
925 +110:08:27.96 +31:13:47.06 1273.2 Palominas Observatory
926 +110:52:44.76 +31:17:27.61 1252.1 Tenagra II Observatory, Nogales <http://www.tenagraobservatories.com/>
927 +89:26:17.16 +42:35:56.97  940.6 Madison-YRS <http://www.madisonastro.org/observing/observing.html>
930 +149:35:15.94 -17:26:27.71   75.1 Southern Stars Observatory, Tahiti <http://www.southernstars-observatory.org>
932 +73:25:33.82 +41:20:05.25    6.1 John J. McCarthy Obs., New Milford <http://www.mccarthyobservatory.org/>
933 +110:15:56.88 +31:18:18.20 1386.2 Rockland Observatory, Sierra Vista
934 +117:02:34.08 +32:47:31.12  223.1 Poway Valley
935 +77:39:38.16 +38:40:04.98   63.7 Wyrick Observatory, Haymarket
936 +96:37:14.88 +39:00:02.28  227.6 Ibis Observatory, Manhattan
938 +08:23:01.68 +39:20:02.01   10.0 Linhaceira
939 +00:23:48.12 +39:34:14.89  211.9 Observatorio Rodeno
941 +00:23:09.96 +39:33:49.48   57.4 Observatorio Pla D'Arguines <http://www.pla-de-arguines.com/>
942 +00:38:11.04 +52:44:29.81   14.8 Grantham
945 +05:36:05.04 +43:17:48.44  362.2 Observatorio Monte Deva <http://www.observatoriomontedeva.com/>
946 +359:12:24.84 +40:44:21.58   86.0 Ametlla de Mar <http://www.astrogea.org/jnomen>
947 +357:52:32.16 +49:09:41.31    9.6 Saint-Sulpice
950 +17:52:56.64 +28:35:53.68 2270.0 La Palma <http://www.iac.es/eno.php?op1=3D2&lang=en>
951 +01:42:06.12 +51:26:56.56   34.6 Highworth
953 +357:51:57.96 +41:40:04.41  947.0 Montjoia
954 +16:30:33.84 +28:08:17.15 2313.1 Teide Observatory <http://www.iac.es/eno.php?op1=3D3&lang=en>
956 +03:48:33.12 +40:15:02.55  657.2 Observatorio Pozuelo <http://www.nto.org/nto_en.html>
959 +358:32:04.92 +43:21:25.96  143.4 Ramonville Saint Agne
961 +03:10:45.84 +55:46:40.63   47.6 City Observatory, Calton Hill, Edinburgh
964 +01:09:24.12 +51:14:45.44   37.3 Southend Bradfield
965 +08:35:57.12 +37:00:22.72   44.8 Observação Astronomica no Algarve, Portimão <http://www.algarvenet.pt/coaa/>
966 +02:47:44.77 +52:20:54.61  144.0 Church Stretton
967 +01:01:19.92 +51:56:59.75   77.7 Greens Norton
968 +359:34:30.00 +51:53:52.49  129.4 Haverhill
971 +09:11:15.04 +38:31:26.84   19.2 Lisbon
972 +02:25:00.12 +56:59:04.24   64.9 Dun Echt
974 +351:04:40.80 +44:13:36.93    8.3 Genoa
978 +02:45:16.52 +53:50:43.22   42.0 Conder Brow
979 +01:19:49.08 +50:55:59.25   25.2 South Wonston
980 +02:46:48.00 +53:50:54.03   12.8 Lancaster
981 +06:38:52.08 +54:10:13.50    0.3 Armagh <http://star.arm.ac.uk/>
982 +06:20:16.44 +53:12:07.99   13.8 Dunsink Observatory, Dublin <http://www.dias.ie/lang/en/cosmic/astro/dunsink.html>
984 +02:44:24.00 +50:48:41.46 3986.0 Eastfield
986 +01:15:00.00 +51:18:15.59  907.9 Ascot
987 +04:37:35.40 +53:59:42.00  111.5 Isle of Man Observatory, Foxdale <http://www.iomastronomy.org/observatory.html>
988 +04:17:38.40 +55:41:57.94   18.8 Glasgow <http://www.astro.gla.ac.uk/observatory/observ.shtml>
990 +03:41:16.44 +40:13:06.73  626.8 Madrid
993 +02:30:15.98 +50:51:29.70   27.5 Woolston Observatory
995 +01:34:56.28 +54:35:11.82   57.9 Durham <http://www.dur.ac.uk/physics/>
996 +01:15:06.12 +51:34:21.05   10.9 Oxford <http://www.physics.ox.ac.uk/History/HistoryLong.html>
997 +00:51:00.00 +51:40:18.82 1147.3 Hartwell
998 +00:14:32.89 +51:25:33.08    7.8 London-Mill Hill <http://www.ulo.ucl.ac.uk/>
999 +00:31:39.00 +44:38:34.39   23.3 Bordeaux-Floirac
1001 +359:15:21.24 +41:49:35.78  680.7 Masia Cal Maciarol Modul 2
1002 +359:15:21.24 +41:49:35.78  680.7 Masia Cal Maciarol Modul 8
1003 +358:36:00.00 +40:57:35.16  107.5 Torredembarra
1004 +358:16:54.84 +43:40:51.96  145.6 Saint-Caprais
1005 +358:10:57.00 +43:15:11.91  175.7 Belesta
1006 +357:33:29.88 +41:22:57.05   11.5 Mataró <http://astrosurf.com/cosmosmataro/>
1007 +357:15:20.16 +48:33:06.84    9.5 Gretz-Armainvilliers
1008 +357:06:55.08 +43:14:35.54  341.7 Malibert
1009 +358:49:10.92 +49:20:12.76  120.4 Quincampoix
1010 +358:04:18.84 +41:04:32.55  202.5 Observatorio Astronómico de Conbera <http://www.obastcor.org/>
1012 +351:15:08.35 +45:12:14.86   50.2 Stazione Astronomica di Sozzago
1013 +352:51:38.16 +46:34:13.10  619.8 Observatoire Naef, Marly <http://www.observatoire-naef.ch/>
1014 +354:48:48.96 +43:49:45.32  249.0 Les Engarouines Observatory
1015 +353:12:10.08 +51:39:41.92   11.5 Josef Bresser Sternwarte, Borken
1016 +352:48:28.08 +46:34:42.31  647.6 Tentlingen <http://homepage.bluewin.ch/kocherp/>
1017 +351:19:06.53 +49:21:19.04  110.8 Guidestar Observatory, Weinheim <http://www.guidestar.de/>
1018 +352:49:26.04 +51:20:25.34    3.4 Herne <http://www.sternwarte-herne.de/>
1021 +351:56:30.84 +50:21:50.66  271.0 Irmtraut <http://www.westerwald-astro.de/>
1022 +351:20:48.84 +49:27:28.06  157.8 Starkenburg Sternwarte-SOHAS
1023 +351:19:56.28 +49:20:39.21   94.6 Weinheim <http://www.sternwarte-weinheim.de/>
1024 +351:03:06.84 +45:28:58.56  168.7 New Millennium Observatory, Mozzate <http://www.webalice.it/new.millennium/index.htm>
1025 +350:48:27.00 +45:23:41.53  105.9 Nova Milanese
1026 +351:20:33.50 +49:37:14.22   70.6 Darmstadt
1027 +349:40:35.04 +51:43:16.22  173.3 Eridanus Observatory, Langelsheim
1028 +349:39:56.88 +47:32:05.62  623.9 Kempten <http://www.sternwarte-kempten.de/>
1030 +348:46:36.91 +45:27:09.98  815.6 Crespadoro
1031 +348:34:53.04 +45:27:32.37   92.8 Corcaroli Observatory <http://members.fortunecity.it/corcaroli/>
1033 +348:59:03.48 +50:41:12.63  188.3 Volkssternwarte Kirchheim <http://sternwarte-kirchheim.de/>
1034 +349:12:32.04 +49:24:28.96  253.7 Grosshabersdorf <http://www.poseg.de/>
1035 +347:06:07.92 +50:28:54.27  513.3 Hormersdorf Observatory
1036 +350:12:32.04 +45:36:07.81 1060.3 Ganda di Aviatico
1038 +346:37:31.08 +41:34:25.64  490.8 Campocatino Automated Telescope, Collepardo <http://www.campocatinobservatory.org/cat.asp?Gruppo=cat&Titolo=C.A.T.>
1039 +347:34:53.04 +50:47:43.51  171.6 Altenburg
1040 +345:30:07.92 +35:42:45.05   50.2 Pieta
1041 +345:24:32.04 +46:02:50.94  360.3 Rezman Observatory, Kamnik <http://www.rezman-obs.si/>
1044 +346:18:10.08 +48:08:30.50  354.9 Altschwendt <http://members.infodat.at/Sternwarte_Seng/index.htm>
1045 +350:38:16.80 +51:12:26.66  191.1 Karrenkneul
1046 +343:25:03.00 +49:06:08.19  281.2 Lelekovice <http://astro.sci.muni.cz/lelek/>
1047 +343:23:48.84 +40:28:43.55  359.7 Matera
1050 +331:00:09.72 +49:48:39.49  165.8 Andrushivka Astronomical Observatory <http://www.aao.gluk.org/ua/>
1051 +341:19:59.88 +54:11:57.58  210.0 Danzig
1052 +341:14:40.92 +47:15:08.38  108.9 Etyek
1053 +349:18:42.12 +45:14:29.27   44.2 Peschiera del Garda
1054 +343:22:41.88 +52:26:32.89   27.6 Ostrorog
1055 +346:52:54.84 +42:17:39.47 1119.7 Osservatorio Astronomico Vallemare di Borbona <http://digilander.libero.it/astroborbona/>
1056 +349:40:49.08 +44:20:30.52  387.8 Parma <http://www.fis.unipr.it/~albino/>
1057 +348:53:48.84 +43:33:00.02  133.1 Osservatorio Astron. Margherita Hack, Firenze
1058 +357:31:50.16 +48:30:08.19   12.7 Observatoire de Chalandray-Canotiers
1059 +347:05:34.44 +50:01:34.56  538.3 Karlovy Vary Observatory
1060 +339:11:21.84 -32:12:21.39 1681.7 YSTAR-NEOPAT Station, Sutherland
1061 +351:08:30.84 +44:42:41.29   51.0 Tortona
1062 +350:46:11.64 +48:25:46.98  310.8 Aichtal <http://www.f-tailor.de/>
1063 +355:14:35.88 +45:34:33.14  163.5 Cosmosoz Obs., Tassin la Demi Lune
1064 +353:53:05.64 +46:15:25.92 1133.0 Couvaloup de St-Cergue
1065 +357:35:30.12 +43:54:15.71  427.6 Le Couvent de Lentin <http://astrosurf.com/avastro/>
1067 +352:19:17.40 +44:07:49.46  486.9 Chiusa di Pesio
1069 +348:40:12.00 +43:07:44.77  204.5 Osservatorio Palazzo Bindi Sergardi
1071 +344:32:48.12 +48:14:15.60  532.5 Stixendorf
1072 +346:22:40.08 +50:55:41.21  146.9 Radebeul Observatory <http://www.astroclub-radebeul.de/>
1073 +343:42:37.80 +48:00:10.25  197.2 Penzing Astrometric Obs., Vienna
1074 +351:14:15.36 +49:58:09.55  131.5 Bergen-Enkheim Observatory <http://www.bergen-enkheim-observatory.de/>
1076 +339:09:51.84 +47:52:42.67   73.6 Andromeda Observatory, Miskolc
1077 +354:21:09.00 +43:48:26.63  561.6 Observatoire Chante-Perdrix, Dauban
1078 +348:17:05.68 +42:56:35.70  428.5 Stia <http://giba44.interfree.it/>
1079 +336:09:23.76 +41:52:20.19 1357.7 Zvezdno Obshtestvo Observatory, Plana <http://a79.starrydreams.com/>
1080 +345:52:40.08 +52:01:20.61   45.3 Lindenberg Observatory <http://www.minorplanets.de/A80/>
1082 +346:07:32.16 +45:27:03.09  353.2 Osservatorio Astronomico di Trieste
1083 +330:00:11.16 +62:34:13.51   89.9 Jakokoski Observatory <http://cc.joensuu.fi/seulaset/ccd/Asteroids/>
1084 +329:40:00.12 +36:38:27.15 2472.8 TUBITAK National Observatory
1086 +355:38:43.08 +45:20:43.20  502.9 Albigneux
1087 +351:14:01.68 +49:24:49.81  124.6 Rimbach <http://www.astro-images.de/>
1089 +349:40:09.12 +47:31:01.27  619.9 Sterni Observatory, Kempten
1090 +357:51:24.84 +41:12:39.49    7.2 Sant Gervasi Observatory, Barcelona
1091 +333:24:01.08 +62:05:44.13   73.1 Hankasalmi Observatory
1094 +346:32:32.28 +45:45:54.09   29.0 Cormons
1095 +331:36:38.88 +62:09:24.31  108.1 Taurus Hill Observatory, Varkaus
1096 +343:42:47.88 +48:06:18.87  300.3 Klosterneuburg
1097 +343:34:41.16 +48:06:41.15  114.1 Stammersdorf <http://home.pages.at/vollmann/kpk.htm>
1098 +329:47:26.88 +54:18:32.14  130.5 Taurus-1 Observatory, Baran' <http://taurusskystars.narod.ru/>
1099 +349:08:27.96 +45:30:18.63 1145.4 Osservatorio del Monte Baldo <http://lnx.osservatoriomontebaldo.it/>
1101 +351:33:12.96 +50:01:56.01  734.6 Taunus Observatory, Frankfurt <http://www.erwinschwab.de/taunus-sternwarte.htm>
1102 +339:20:36.24 +50:41:32.99  252.9 Kielce
1103 +343:43:48.72 +48:01:33.49  295.9 Alter Satzberg, Vienna
1104 +352:31:17.36 +45:35:50.54 1580.6 OAVdA, Saint-Barthelemy
1105 +322:07:00.84 +55:04:02.12  137.0 Ka-Dar Observatory, Barybino <http://www.ka-dar.ru/observ/>
1106 +357:27:58.61 +41:31:49.56  123.5 Montseny Astronomical Observatory <http://www.spmn.uji.es/ESP/trigoobs.html>
1107 +350:59:48.12 +45:58:19.24  184.3 Camorino
1108 +348:37:09.48 +44:15:48.44   58.6 San Lazzaro di Savena
1110 +354:29:06.00 +44:12:56.35  742.8 Observatoire des Baronnies Provencales, Moydans <http://www.obs-bp.com/>
1111 +349:22:17.04 +45:34:59.11 1166.6 Osservatorio Cima Rest, Magasa
1113 +351:04:08.04 +45:31:11.48  263.5 Osservatorio di Tradate
1114 +350:55:27.12 +44:37:31.69  615.4 Ca del Monte
1116 +323:02:43.08 +55:35:28.66  155.7 1st Moscow Gymnasium Observatory, Lipki
1118 +317:29:57.12 +43:04:58.35 3064.7 Terskol
1119 +357:33:30.96 +41:20:49.76   22.2 Observatorio Iluro, Mataró
1120 +357:44:11.04 +41:17:36.80  114.4 Observatorio Carmelita, Tiana
1121 +346:31:32.16 +48:21:07.26  357.7 Gaisberg Observatory, Schaerding <http://www.observatorium.at/>
1122 +359:15:21.24 +41:49:41.62  671.3 Observatorio d'Àger
1123 +349:01:44.40 +45:23:00.50  634.3 Fiamene <http://www.osservatoriofiamene.it>
1124 +357:24:06.12 +48:21:47.42   28.0 Cesson
1125 +344:56:39.48 +37:21:46.82  237.5 Catania
1126 +354:19:59.88 +43:41:09.76  495.7 Observatoire des Terres Blanches, Reillanne
1127 +345:50:44.16 +48:17:08.06  672.9 Picard Observatory, St. Veit
1128 +346:48:59.04 +45:54:18.19   82.6 Mandi Observatory, Pagnacco
1129 +359:19:47.64 +40:37:00.67   29.6 L'Ampolla Observatory, Tarragona
1130 +343:25:51.96 +52:24:37.96    8.6 Szamotuly-Galowo
1131 +339:11:21.12 -32:12:06.51 1692.2 Southern African Large Telescope, Sutherland <http://www.salt.ac.za/>
1132 +347:03:05.04 +50:30:50.44  462.5 Gelenau <http://www.brennpunkt-astronomie.de/kleinplaneten/kleinplaneten.html>
1133 +349:13:18.12 +43:21:47.82   81.3 Libbiano Observatory, Peccioli <http://www.astrofilialtavaldera.it/>
1134 +326:16:27.12 +35:04:38.14   25.2 Green Island Observatory, Gecitkale <http://www.greenislandobservatory.com>
1135 +324:58:05.88 +31:42:57.07  208.1 Bareket Observatory, Macabim <http://www.bareket-astro.com/en.htm>
1136 +346:17:15.00 +48:05:01.31  298.4 Redshed Observatory, Kallham <http://www.redshed.org/blog/>
1137 +357:44:26.38 +41:27:36.66  155.6 Obs. de L' Ametlla del Valles, Barcelona <http://www.astrogea.org/agarrigos/index.html>
1138 +348:08:33.14 +43:26:19.49  272.3 Santa Mama <http://specolasantamama.interfree.it/>
1139 +351:05:34.08 +45:31:11.48  263.5 Tradate
1140 +344:55:45.84 +37:25:00.49  413.1 Skylive Observatory, Catania <http://www.skylive.it/skylive-new/home-eng.php>
1141 +342:18:27.00 +49:01:36.99  336.7 Zlin Observatory
1142 +329:40:21.00 +54:52:49.44  130.6 Vitebsk <http://nevski.belastro.net/>
1143 +352:41:27.96 +50:33:27.44   41.9 Hennef
1144 +354:24:33.84 +44:02:42.84  786.3 Eygalayes
1145 +340:03:51.84 +49:59:24.62  309.4 Narama
1149 +357:53:14.32 +41:21:36.66  129.1 Paus Observatory, Sabadell <http://obspausb49.blogspot.com.es/>
1150 +351:43:23.88 +48:45:07.30   56.7 Corner Observatory, Durmersheim <http://www.cometmillenium.de/>
1151 +352:55:59.92 +43:23:07.89   73.5 Vallauris
1154 +359:15:21.96 +41:49:38.70  676.0 Ager
1155 +347:07:26.40 +46:18:56.95  705.7 Comeglians
1157 +357:46:32.20 +41:22:28.28   42.2 Laietania Observatory, Parets del Vallès
1158 +340:58:28.96 +47:21:40.67   68.6 Polaris Observatory, Budapest
1161 +357:57:23.40 +41:15:57.06   73.9 Valldoreix Obs.,Sant Cugat del Valles
1162 +350:18:52.88 +52:22:13.34    1.9 Brelingen
1163 +339:53:31.24 +49:55:19.60  307.6 Solaris Observatory, Luczanowice
1164 +335:06:43.96 +60:28:23.26   48.6 Slope Rock Observatory, Hyvinkaa
1166 +350:59:35.05 +44:37:26.81  331.8 Osservatorio di Casasco
1167 +350:46:32.92 +46:36:43.65 1260.8 Sternwarte Mirasteilas, Falera <http://www.sternwarte-mirasteilas.ch/>
1168 +346:27:37.80 +46:00:39.49 1266.2 Mount Matajur Observatory
1169 +350:58:58.12 +48:26:38.63  402.8 Owls and Ravens Observatory, Holzgerlingen <http://www.cometchaser.de/>
1170 +357:30:22.68 +41:29:58.53   58.8 Sant Celoni
1172 +352:19:08.04 +50:30:35.14  188.8 Soerth
1173 +351:00:53.89 +48:27:00.70  423.5 Mauren Valley Observatory, Holzgerlingen <http://www.cometchaser.de/>
1174 +358:53:40.70 +41:31:44.68  245.1 Santa Maria de Montmagastrell <http://santamariaobservatory.blogspot.com/>
1175 +351:11:41.32 +45:23:32.32  125.6 Stazione Astronomica Betelgeuse, Magnago
1176 +346:06:20.16 +50:50:38.15  240.1 Sternwarte Schönfeld, Dresden
1177 +352:02:57.01 +47:13:42.60  750.2 Schafmatt Observatory, Aarau <http://ava.astronomie.ch>
1178 +345:52:18.80 +47:46:19.36  321.6 Astrophoton Observatory, Audorf
1179 +348:47:24.36 +45:26:43.56  738.8 Marana Observatory
1180 +347:15:31.46 +41:58:57.14  130.8 Osservatorio Astronomico Campomaggiore
1181 +357:06:03.60 +39:34:58.51   88.5 Caimari
1182 +350:01:42.24 +49:39:23.57  181.5 Maidbronn <http://www.amication.de/Bernhards_Comet_Project/index.htm>
1183 +354:12:08.32 +44:59:33.27  142.9 Gières
1186 +352:32:39.80 +51:09:27.55  232.0 Sternwarte Hagen <http://www.sternwarte-hagen.de>
1187 +357:13:47.64 +41:55:22.89  131.2 Banyoles
1188 +351:42:11.48 +44:37:27.06  115.3 Bigmuskie Observatory, Mombercelli
1189 +357:44:17.16 +41:18:03.22  154.7 Observatori Astronòmic de Tiana
1190 +346:42:11.30 +45:57:29.03   80.9 Malina River Observatory, Povoletto
1191 +352:44:40.42 +47:40:24.45  220.0 Bollwiller
1192 +359:43:28.60 +46:58:38.21   24.2 Chinon
1194 +325:43:05.88 +61:36:42.14   92.8 Petrozavodsk <http://severastro.narod.ru/>
1198 +348:41:13.20 +43:07:32.70  256.0 Siena
1199 +359:15:20.52 +41:49:40.24  718.7 Santa Coloma de Gramenet
1200 +329:29:06.00 +56:08:37.71   51.0 Velikie Luki
1201 +346:04:37.45 +50:50:20.26  317.8 Lohrmann-Observatorium, Triebenberg
1202 +357:28:10.20 +41:32:24.86   70.2 Observatorio Royal Park
1203 +335:02:18.38 +60:23:13.39   17.0 Clayhole Observatory, Jokela
1204 +322:22:00.84 +48:36:24.55    4.8 Kramatorsk
1205 +347:53:04.92 +47:03:20.44 1515.5 Konigsleiten
1206 +267:01:32.16 +55:50:01.33  101.0 Krasnoyarsk
1207 +359:15:20.88 +41:49:38.70  676.0 Anysllum Observatory, Àger <http://www.anysllum.com/>
1209 +356:11:45.71 +43:37:52.53  130.6 Rouet
1210 +356:34:25.61 +48:31:36.58  112.6 Maisoncelles
1211 +345:54:35.64 +50:02:50.46  163.9 City Observatory, Slaný
1212 +357:53:21.48 +41:20:41.21  128.6 Berta Observatory, Sabadell
1213 +350:53:58.88 +45:36:45.80  183.6 Como
1214 +344:01:58.80 +47:57:33.53  367.2 Sky Vistas Observatory, Eichgraben
1215 +227:50:03.84 +43:30:22.30  241.8 ISON-Ussuriysk Observatory
1217 +359:15:22.28 +41:49:40.76  681.7 Observatorio Joan Roget, Àger <http://bosch.fotografiaastronomica.com/Joanrogetcast.html>
1218 +356:23:45.60 +50:29:41.10   45.3 Frasnes-Lez-Anvaing
1219 +354:34:36.84 +44:11:30.08  545.4 ROSA Observatory, Vaucluse
1220 +317:20:17.12 +43:32:57.89 1997.7 Kislovodsk Mtn. Astronomical Stn., Pulkovo Obs.
1221 +359:15:22.21 +41:49:40.76  681.7 Observatorio Via Lactea, Àger
1222 +347:02:24.36 +50:13:35.57  887.7 Oberwiesenthal
1224 +350:52:00.84 +45:27:00.21  171.8 Seveso
1225 +346:26:30.98 +42:15:09.64 2069.7 Pulkovo Observatory Station, Campo Imperatore
1227 +358:38:49.13 +41:25:37.55  512.0 Pallerols
1228 +352:31:01.20 +51:16:54.49   61.1 Wellinghofen
1229 +358:55:16.00 +42:25:34.42 1526.4 Observatori Astronómic de Les Planes de Son
1231 +353:01:03.00 +51:01:15.26   35.4 Sternwarte Neanderhoehe Hochdahl e.V., Erkrath <http://snh.rp-online.de>
1232 +318:34:27.12 +43:27:26.99 1946.2 Ka-Dar Observatory, TAU Station, Nizhny Arkhyz <http://www.ka-dar.ru/tau/>
1233 +357:06:03.96 +39:34:58.51   88.5 Observatorio CEAM, Caimari
1234 +340:59:21.12 +45:59:17.78   40.9 Baja Astronomical Observatory
1235 +357:57:54.36 +41:22:50.22  250.1 Terrassa
1236 +329:41:29.04 +54:17:50.81  100.3 Starry Wanderer Observatory, Baran'
1238 +352:21:03.20 +45:12:48.28  350.6 Varuna Observatory, Cuorgnè
1241 +317:20:19.46 +43:32:58.33 1992.9 MASTER-II Observatory, Kislovodsk <http://apollo.sai.msu.ru/>
1242 +272:49:19.92 +43:16:44.28 1994.0 Xingming Observatory, Mt. Nanshan
1243 +345:43:14.88 +51:15:38.38   40.2 Hoyerswerda
1244 +350:58:39.40 +45:46:59.35  807.2 A. Volta Observatory, Lanzo d'Intelvi
1245 +347:35:37.00 +41:47:49.52   71.1 MPC1 Cassia Observatory, La Giustiniana
1246 +290:52:40.12 +54:41:48.82   55.1 Horizon Observatory, Petropavlovsk
1247 +344:45:51.84 +48:35:45.53  467.3 Nonndorf <http://www.dangl.at/index_en.htm>
1248 +259:04:42.96 +51:25:56.74 1908.0 Sayan Solar Observatory, Irkutsk <http://en.iszf.irk.ru/Sayan_Solar_Observatory>
1260 +352:55:50.66 +50:32:27.88   20.3 Argelander Institute for Astronomy Obs., Bonn
1262 +348:39:11.88 +46:18:07.36  178.3 Eurac Observatory, Bolzano
1263 +350:01:13.08 +45:59:47.82 1187.8 Giuseppe Piazzi Observatory, Ponte in Valtellina
1264 +344:42:56.20 +47:44:16.55  830.9 Puchenstuben
1265 +359:16:13.26 +41:51:37.29 1493.5 Observatori Astronòmic del Montsec
1266 +357:11:42.00 +39:28:40.08   81.6 Observatorio El Cielo de Consell
1267 +347:46:48.36 +53:13:10.01   22.6 Gnevsdorf
1268 +336:06:23.80 +37:48:40.12  101.4 Ellinogermaniki Agogi Observatory, Pallini <http://www.ea.gr/ea/index.asp?lag=en>
1269 +346:38:20.04 +48:44:13.09  755.2 Bayerwald Sternwarte, Neuhütte
1271 +358:30:38.88 +41:30:40.60  616.4 Sant Marti Sesgueioles
1272 +347:07:41.88 +41:38:44.31  360.5 Palestrina
1274 +359:15:18.36 +41:49:41.62  671.3 Observatorio El Teatrillo de Lyra, Àger
1275 +346:46:39.00 +45:58:14.89  136.5 Whitestar Observatory, Borgobello
1276 +359:15:20.48 +41:49:39.73  678.8 Observatorio Estels, Àger
1277 +352:32:47.40 +44:11:34.44  498.8 Bernezzo Observatory
1278 +325:11:15.29 +31:44:09.07    0.4 Martin S. Kraar Observatory, Rehovot
1281 +349:09:32.47 +46:02:55.88 1649.2 Dolomites Astronomical Observatory
1282 +345:38:32.53 +40:25:42.99  205.5 Osservatorio Astronomico Nastro Verde, Sorrento
1283 +268:09:27.00 +55:54:20.56  329.9 Badalozhnyj Observatory
1285 +358:45:33.12 +38:42:11.42   98.1 Observatorio Cala d'Hort, Ibiza
1287 +351:13:51.96 +49:25:49.88  138.4 Rimbach
1288 +348:49:00.08 +43:02:26.85  274.2 Montarrenti Observatory, Siena
1289 +338:26:39.91 +42:56:53.84 1073.7 Astronomical Station Vidojevica <http://vidojevica.aob.rs/>
1290 +358:56:53.48 +40:55:11.47    9.8 Vinyols
1291 +348:46:25.64 +44:03:03.06  363.1 Montevenere Observatory, Monzuno
1292 +346:23:24.18 +43:14:03.11   53.2 Valdicerro Observatory, Loreto <http://www.oav.name>
1293 +346:35:36.96 +42:08:36.20  569.2 Bellavista Observatory, L'Aquila
1294 +256:55:58.80 +51:37:22.69  632.2 MASTER-II Observatory, Tunka
1295 +354:17:15.40 +43:44:23.26  589.0 SATINO Remote Observatory, Haute Provence <http://www.stiftung-astronomie.de/satino.htm>
1296 +346:07:17.04 +42:33:42.88  153.8 OACL Observatory, Mosciano Sant Angelo
1297 +302:01:25.21 +23:29:18.48    5.0 Al-Fulaij Observatory, Oman
1299 +357:06:13.28 +41:38:07.79   79.5 Observatori Can Roig, Llagostera
1300 +317:20:47.04 +43:32:52.81 2032.8 ISON-Kislovodsk Observatory
1301 +336:04:09.80 +60:11:13.33   25.6 Andean Northern Observatory, Nummi-Pusula
1302 +357:56:53.20 +41:11:34.16   48.6 Observatori Petit Sant Feliu
1303 +349:24:39.96 +44:14:54.60  570.8 Rantiga Osservatorio, Tincana
1305 +317:29:59.82 +43:04:57.45 3038.5 ISON-Terskol Observatory
1306 +347:13:47.39 +41:33:33.01  510.6 Associazione Tuscolana di Astronomia, Domatore
1307 +353:47:26.16 +50:57:15.75    6.7 Wegberg
1308 +351:04:51.24 +46:15:46.56  878.4 Ghezz Observatory, Leontica
1319 +245:40:37.20 +22:16:22.88   63.6 Hong Kong Space Museum, Tsimshatsui
1324 +242:54:37.12 -32:20:23.85   89.1 LightBuckets Observatory, Pingelly
1325 +242:54:36.79 -32:20:20.24   86.1 Tzec Maun Observatory, Pingelly (before 2010) <http://www.tzecmaun.org/>
1329 +241:32:09.96 +32:33:34.41  159.8 Purple Mountain Observatory, XuYi Station
1332 +240:24:00.90 +30:18:05.51  888.3 JiangNanTianChi Observatory, Mt. Getianling
1333 +239:18:06.48 +21:54:58.93    4.0 Kenting Observatory, Checheng <http://kto.phys.ntu.edu.tw/>
1334 +239:12:57.96 +21:49:01.79   84.4 Kenting Observatory, Hengchun
1335 +239:07:35.04 +23:19:42.16 2841.1 Lulin Observatory <http://luss.y234.cn/>
1336 +239:06:37.08 +23:20:49.09 2558.0 Tataka, Mt. Yu-Shan National Park
1339 +237:57:01.40 +37:21:00.57   33.2 Shandong University Observatory, Weihai
1344 +235:51:38.59 +24:13:42.68  156.5 Ishigakijima Astronomical Observatory
